"","lagoslakeid","tp","tn_combined","chla","sampledate","sampleyear","samplemonth","monthday","eventida1087","programname","secchi","var_num","hu4_zoneid","groups","random25_holdout","random75_holdout","hu4_ag50_holdout","hu4_random50_holdout","hu4_strat75_holdout","cluster_strat75_holdout","cluster_random50_holdout"
"2518",3179,NA,NA,NA,"1996-06-27",NA,NA,NA,NA,NA,8.2296,1,"HU4_33",2,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2519",3180,10,1047,68.09,"1994-08-22",1994,8,822,70282,"IN_chemistry",0.8,4,"HU4_38",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2520",3181,25,NA,9.51,"2003-08-11",2003,8,811,70289,"WI_DNR_NUTRIENT",2.286,3,"HU4_32",3,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"2521",3182,32,1434,24.36,"1993-08-24",1993,8,824,70298,"IN_chemistry",0.7,4,"HU4_37",3,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"2522",3183,18,835,2.8,"2007-08-06",2007,8,806,70305,"MI_DEQ_LWQA",3.2,4,"HU4_39",1,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA
"2523",3184,18,772,4,"2002-08-21",2002,8,821,70309,"MI_DEQ_LWQA",1.5,4,"HU4_32",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2524",3185,NA,NA,4.6,"2004-06-28",2004,6,628,70312,"MN_MPCA_CHEM_1999_2012",2.6,2,"HU4_25",1,TRUE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2525",3186,NA,NA,5,"1999-06-20",1999,6,620,70331,"MN_MPCA_CHEM_1999_2012",3.51,2,"HU4_54",2,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2526",3187,110,870,15.5,"2003-09-09",2003,9,909,70402,"MA_DEP_CHEM",1.3,4,"HU4_9",4,TRUE,TRUE,NA,FALSE,FALSE,TRUE,NA
"2527",3188,24,NA,NA,"1992-07-16",1992,7,716,70405,"VT_DWQ_NUTRIENT",1,2,"HU4_5",3,TRUE,FALSE,NA,FALSE,TRUE,TRUE,NA
"2528",3190,NA,NA,4,"2010-07-07",2010,7,707,70411,"MN_MPCA_CHEM_1999_2012",3.96,2,"HU4_26",4,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"2529",3191,8,272,1.1,"2010-08-10",2010,8,810,70465,"MI_DEQ_LWQA",8.2,4,"HU4_31",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2530",3192,54,2157,NA,"2007-08-23",2007,8,823,70470,"EPA_NLA_CHEM",0.29,3,"HU4_43",3,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"2531",3193,NA,NA,NA,"2009-08-24",NA,NA,NA,NA,NA,1.9812,1,"HU4_32",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2532",3194,4.3,185,1.5,"2011-08-31",2011,8,831,70504,"ME_ANP_pre_2006",9.09,4,"HU4_3",3,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2533",3195,94,1116,14.49,"1999-08-02",1999,8,802,70509,"IN_chemistry",0.5,4,"HU4_38",3,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2534",3196,NA,NA,3,"1999-06-18",1999,6,618,70517,"MN_MPCA_CHEM_1999_2012",3.96,2,"HU4_25",2,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
"2535",3197,25,NA,4.17,"1997-07-22",1997,7,722,70580,"MN_MPCA_CHEM",2.85,3,"HU4_54",1,TRUE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2536",3198,NA,NA,52,"2001-07-03",2001,7,703,70663,"MN_MPCA_CHEM_1999_2012",0.61,2,"HU4_53",1,TRUE,TRUE,NA,FALSE,FALSE,FALSE,NA
"2537",3199,26,1102,2.16,"1990-07-09",1990,7,709,70678,"IN_chemistry",2.8,4,"HU4_37",3,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"2538",3200,12,401,1.6,"2006-08-15",2006,8,815,70683,"MI_DEQ_LWQA",2.9,4,"HU4_30",3,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2539",3202,NA,NA,NA,"1990-07-25",NA,NA,NA,NA,NA,0.3048,1,"HU4_53",3,TRUE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2540",3203,15,511,2.54,"1995-08-14",1995,8,814,70691,"IN_chemistry",3.1,4,"HU4_38",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2541",3204,168,NA,NA,"1997-06-18",1997,6,618,70694,"WI_DNR_NUTRIENT",0.4,2,"HU4_33",2,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"2542",3205,33,1210,2.4,"1993-06-24",1993,6,624,70729,"MN_MPCA_CHEM",5,4,"HU4_25",1,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"2543",3206,5,264,1.4,"2004-08-03",2004,8,803,70830,"MI_DEQ_LWQA",6.6,4,"HU4_30",2,TRUE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2544",3207,NA,1753,90.293629,"2006-07-20",2006,7,720,70835,"OH_MIAMI_CHEM",0.6,3,"HU4_41",1,TRUE,FALSE,NA,FALSE,FALSE,TRUE,NA
"2545",3208,170,NA,22,"1990-07-23",1990,7,723,70839,"MN_MPCA_CHEM",0.5,3,"HU4_25",1,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2546",3209,26,870,4.5,"1990-06-21",1990,6,621,71021,"MN_MPCA_CHEM",2.2,4,"HU4_29",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2547",3211,NA,NA,NA,"1991-08-29",1991,8,829,71180,"EPA_EMAP_CHEM",NA,0,"HU4_7",3,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2548",3212,NA,NA,NA,"1990-06-24",NA,NA,NA,NA,NA,4.57,1,"HU4_26",1,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"2549",3213,12,551,NA,"2007-06-28",2007,6,628,71191,"EPA_NLA_CHEM",2.65,3,"HU4_28",3,FALSE,FALSE,NA,TRUE,FALSE,TRUE,NA
"2550",3214,7,330,2.24,"1994-06-23",1994,6,623,71197,"MN_MPCA_CHEM",4.6,4,"HU4_25",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2551",3215,NA,NA,3.43,"2001-06-20",2001,6,620,71275,"MN_MPCA_CHEM_1999_2012",3.6,2,"HU4_54",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2552",3216,29,860,8.41,"1992-06-25",1992,6,625,71294,"MN_MPCA_CHEM",2,4,"HU4_53",3,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2553",3217,9,623,2.8,"2005-08-18",2005,8,818,71368,"MI_DEQ_LWQA",2.4,4,"HU4_37",3,TRUE,FALSE,NA,TRUE,TRUE,TRUE,NA
"2554",3218,38.41,228,13.1,"2005-07-28",2005,7,728,71371,"NJ_DEP_CHEM",1.2,4,"HU4_16",3,FALSE,FALSE,NA,TRUE,TRUE,FALSE,NA
"2555",3219,NA,NA,NA,"2007-07-02",NA,NA,NA,NA,NA,2.9,1,"HU4_26",1,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2556",3220,20,723,2.4,"2006-08-15",2006,8,815,71375,"MI_DEQ_LWQA",2.3,4,"HU4_40",1,FALSE,FALSE,NA,TRUE,TRUE,FALSE,NA
"2557",3221,10,591,34.63,"1994-07-12",1994,7,712,71379,"IN_chemistry",1.1,4,"HU4_37",1,FALSE,FALSE,NA,TRUE,TRUE,FALSE,NA
"2558",3222,12,340,2,"2002-08-15",2002,8,815,71383,"MI_DEQ_LWQA",3.2,4,"HU4_40",1,FALSE,FALSE,NA,TRUE,TRUE,FALSE,NA
"2559",3223,29,NA,1.59,"1993-08-31",1993,8,831,71387,"WI_DNR_NUTRIENT",2.1336,3,"HU4_33",NA,TRUE,FALSE,NA,FALSE,TRUE,TRUE,NA
"2560",3224,23,1050,11,"2005-08-15",2005,8,815,71415,"MI_DEQ_LWQA",1.8,4,"HU4_39",1,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA
"2561",3227,17,646,2.1,"2004-08-24",2004,8,824,71422,"MI_DEQ_LWQA",2.1,4,"HU4_37",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2562",3229,NA,NA,4,"2009-07-29",2009,7,729,71428,"MN_MPCA_CHEM_1999_2012",3.05,2,"HU4_28",1,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"2563",3230,35,699,24.78,"2007-08-16",2007,8,816,71433,"NJ_DEP_CHEM",1,4,"HU4_16",3,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2564",3231,23,NA,4.73,"1994-08-09",1994,8,809,71436,"WI_DNR_NUTRIENT",5.334,3,"HU4_32",2,TRUE,FALSE,NA,FALSE,FALSE,TRUE,NA
"2565",3232,NA,642,37.349023,"2006-07-26",2006,7,726,71468,"OH_MIAMI_CHEM",1.07,3,"HU4_43",3,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"2566",3234,NA,NA,NA,"2007-09-07",NA,NA,NA,NA,NA,4.8768,1,"HU4_32",2,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"2567",3235,10,418.3,4.54,"2009-08-19",2009,8,819,71474,"NJ_DEP_CHEM",3.4,4,"HU4_13",3,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2568",3236,13,NA,3.6,"2005-09-04",2005,9,904,71480,"WI_DNR_NUTRIENT",1.8288,3,"HU4_32",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2569",3237,18,NA,NA,"1993-06-29",1993,6,629,71497,"WI_DNR_NUTRIENT",1.3,2,"HU4_32",4,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2570",3238,67,1550,NA,"1992-07-14",1992,7,714,71500,"MN_MPCA_CHEM",2.4,3,"HU4_53",2,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2571",3239,NA,NA,NA,"2007-07-09",NA,NA,NA,NA,NA,1.524,1,"HU4_33",1,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2572",3240,NA,NA,NA,"2000-08-29",NA,NA,NA,NA,NA,4.4196,1,"HU4_32",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2573",3241,NA,NA,2.6,"2008-08-11",2008,8,811,71569,"MI_DEQ_LWQA",3.4,2,"HU4_24",2,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2574",3242,NA,NA,NA,"2011-09-08",NA,NA,NA,NA,NA,2,1,"HU4_26",1,FALSE,TRUE,NA,TRUE,FALSE,FALSE,NA
"2575",3243,48,4873,3.12,"2000-07-18",2000,7,718,71574,"IN_chemistry",2.6,4,"HU4_37",3,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"2576",3244,NA,NA,5,"1999-07-01",1999,7,701,71599,"MN_MPCA_CHEM_1999_2012",3.05,2,"HU4_25",1,FALSE,FALSE,NA,FALSE,TRUE,FALSE,NA
"2577",3245,17,330,8.4,"2006-06-28",2006,6,628,71663,"NJ_DEP_CHEM",2.3,4,"HU4_13",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2578",3246,20,469,2,"2002-08-14",2002,8,814,71672,"MI_DEQ_LWQA",3.4,4,"HU4_37",3,TRUE,FALSE,NA,TRUE,FALSE,TRUE,NA
"2579",3247,9,330,0.7,"1991-07-16",1991,7,716,71677,"MN_MPCA_CHEM",3,4,"HU4_28",1,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"2580",3248,22,746,7.81,"1995-07-18",1995,7,718,71679,"IN_chemistry",1.7,4,"HU4_36",1,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2581",3249,NA,445,6.258678,"2006-07-25",2006,7,725,71682,"OH_MIAMI_CHEM",1.72,3,"HU4_43",3,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2582",3250,21,473,12,"2006-08-30",2006,8,830,71686,"MI_DEQ_LWQA",1.7,4,"HU4_24",1,TRUE,FALSE,NA,TRUE,FALSE,FALSE,NA
"2583",3251,NA,NA,5,"2011-06-22",2011,6,622,71693,"MN_MPCA_CHEM_1999_2012",0.6,2,"HU4_53",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2584",3252,15,NA,3.3,"2004-08-18",2004,8,818,71711,"VT_DWQ_NUTRIENT",NA,2,"HU4_7",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2585",3253,NA,310,3.863428,"2006-07-07",2006,7,707,71716,"OH_MIAMI_CHEM",3.31,3,"HU4_45",3,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"2586",3254,25,676,2.7,"2007-08-07",2007,8,807,71728,"MI_DEQ_LWQA",NA,3,"HU4_39",2,TRUE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2587",3255,NA,NA,2.3,"2004-06-30",2004,6,630,71732,"WI_BIOCOM",6.25,2,"HU4_33",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2588",3256,8,462,8.6,"2007-09-12",2007,9,912,71740,"MI_DEQ_LWQA",2,4,"HU4_32",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2589",3257,NA,NA,NA,"2005-07-12",NA,NA,NA,NA,NA,1.68,1,"HU4_25",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2590",3258,23,665,7.6,"2005-08-11",2005,8,811,71745,"MI_DEQ_LWQA",1.8,4,"HU4_32",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2591",3259,NA,NA,NA,"1992-06-30",NA,NA,NA,NA,NA,3.5814,1,"HU4_27",2,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2592",3260,8,310,0.64,"1995-06-26",1995,6,626,71764,"MN_MPCA_CHEM",7.6,4,"HU4_28",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2593",3261,NA,389,9.276693,"2007-08-29",2007,8,829,71781,"OH_MIAMI_CHEM",0.84,3,"HU4_47",3,FALSE,FALSE,NA,FALSE,FALSE,TRUE,NA
"2594",3262,15,336,NA,"2007-06-28",2007,6,628,71783,"EPA_NLA_CHEM",1.47,3,"HU4_47",3,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"2595",3263,10,1004,10.95,"1994-07-11",1994,7,711,71788,"IN_chemistry",1.4,4,"HU4_37",1,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"2596",3264,60,NA,17,"1990-07-09",1990,7,709,71810,"MN_MPCA_CHEM",0,3,"HU4_25",4,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2597",3265,13,NA,5.05,"2004-09-15",2004,9,915,71908,"WI_DNR_NUTRIENT",4.4196,3,"HU4_27",2,FALSE,FALSE,NA,TRUE,TRUE,FALSE,NA
"2598",3266,NA,NA,4.76,"2011-07-26",2011,7,726,71912,"MN_MPCA_CHEM_1999_2012",1.8,2,"HU4_28",1,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA
"2599",3267,19,NA,1,"1999-08-03",1999,8,803,71920,"MA_DEP_CHEM",2.1,3,"HU4_11",3,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"2600",3269,10,529,1.8,"1997-07-28",1997,7,728,71927,"IN_chemistry",3.9,4,"HU4_41",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2601",3270,8,345,2,"2008-08-06",2008,8,806,72013,"MI_DEQ_LWQA",2.9,4,"HU4_30",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2602",3272,12,555,2.6,"2004-08-11",2004,8,811,72041,"MI_DEQ_LWQA",4.6,4,"HU4_30",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2603",3273,9,771,4.5,"2003-08-14",2003,8,814,72050,"MI_DEQ_LWQA",2.7,4,"HU4_30",2,TRUE,FALSE,NA,FALSE,TRUE,TRUE,NA
"2604",3274,17,361,6.2,"2007-09-11",2007,9,911,72056,"MI_DEQ_LWQA",2.1,4,"HU4_32",3,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2605",3277,NA,285,0.93,"2001-07-11",2001,7,711,72068,"MN_MPCA_CHEM_1999_2012",3.2,3,"HU4_25",1,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2606",3278,NA,NA,11,"2008-06-26",2008,6,626,72075,"MN_MPCA_CHEM_1999_2012",1.88,2,"HU4_54",3,FALSE,FALSE,NA,FALSE,FALSE,TRUE,NA
"2607",3279,15,615,4.8,"2005-08-08",2005,8,808,72085,"MI_DEQ_LWQA",2.7,4,"HU4_32",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2608",3280,8,284,1.8,"2003-06-16",2003,6,616,72089,"WI_BIOCOM",5.75,4,"HU4_27",2,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"2609",3281,14,735,5.4,"2007-08-16",2007,8,816,72189,"MI_DEQ_LWQA",2.6,4,"HU4_37",3,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"2610",3282,38.41,2770,12.2,"2005-08-04",2005,8,804,72194,"NJ_DEP_CHEM",1.8,4,"HU4_13",1,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2611",3284,25,502,7.2,"2006-08-16",2006,8,816,72198,"MI_DEQ_LWQA",2,4,"HU4_24",4,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"2612",3285,3,538,0.5,"2002-08-15",2002,8,815,72204,"MI_DEQ_LWQA",3.6,4,"HU4_40",2,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"2613",3288,16,NA,5.09,"2011-08-27",2011,8,827,72215,"WI_DNR_NUTRIENT",2.1336,3,"HU4_27",1,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"2614",3289,11,290,3.1,"1990-06-19",1990,6,619,72240,"MN_MPCA_CHEM",3.1,4,"HU4_25",2,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"2615",3290,46,7048,2.63,"1996-07-02",1996,7,702,72277,"IN_chemistry",0.6,4,"HU4_38",3,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"2616",3291,497,5020,96.1,"1990-07-19",1990,7,719,72297,"MN_MPCA_CHEM",0.3,4,"HU4_55",1,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA
"2617",3292,161,2990,102,"1990-08-02",1990,8,802,72368,"MN_MPCA_CHEM",0.6,4,"HU4_25",1,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2618",3293,NA,NA,6.73,"2001-06-26",2001,6,626,72376,"MN_MPCA_CHEM_1999_2012",1.7,2,"HU4_28",1,FALSE,FALSE,NA,TRUE,FALSE,TRUE,NA
"2619",3294,14,NA,9.7,"2004-06-21",2004,6,621,72381,"MA_DEP_CHEM",3.4,3,"HU4_10",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2620",3295,NA,NA,39,"2000-06-19",2000,6,619,72387,"MN_MPCA_CHEM_1999_2012",1.52,2,"HU4_25",1,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2621",3296,NA,NA,NA,"2011-06-24",NA,NA,NA,NA,NA,3.048,1,"HU4_32",3,TRUE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2622",3297,12,391,9.7,"2003-09-03",2003,9,903,72425,"MI_DEQ_LWQA",4.7,4,"HU4_24",2,TRUE,FALSE,NA,TRUE,TRUE,TRUE,NA
"2623",3299,30,NA,3.54,"1997-08-15",1997,8,815,72431,"MN_MPCA_CHEM",3.5,3,"HU4_53",2,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2624",3300,NA,NA,1.4,"1999-06-17",1999,6,617,72451,"MN_MPCA_CHEM_1999_2012",2.75,2,"HU4_25",1,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"2625",3301,NA,616,1.8,"2008-06-19",2008,6,619,72482,"MN_MPCA_CHEM_1999_2012",5.2,3,"HU4_26",1,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"2626",3302,137,3510,89.7,"1993-06-23",1993,6,623,72494,"MN_MPCA_CHEM",0.76,4,"HU4_53",3,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2627",3303,15,616,NA,"1994-06-22",1994,6,622,72510,"WI_DNR_NUTRIENT",1.45,3,"HU4_27",4,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"2628",3304,30,2068,17.82,"1997-08-26",1997,8,826,72515,"IN_chemistry",1.8,4,"HU4_37",2,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"2629",3305,10,476,11.48,"1993-07-28",1993,7,728,72520,"IN_chemistry",1.2,4,"HU4_36",3,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"2630",3306,NA,472.3,6.31,"2009-08-11",2009,8,811,72526,"NJ_DEP_CHEM",3.1,3,"HU4_16",1,TRUE,TRUE,NA,TRUE,TRUE,FALSE,NA
"2631",3307,69,1220,14.6,"1995-06-15",1995,6,615,72529,"MN_MPCA_CHEM",2.1,4,"HU4_25",1,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"2632",3309,NA,NA,NA,"2009-09-03",NA,NA,NA,NA,NA,2.4384,1,"HU4_32",2,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2633",3310,16,529,3,"2009-09-08",2009,9,908,72671,"MI_DEQ_LWQA",2.1,4,"HU4_37",1,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"2634",3311,22,327,7.6,"2007-08-14",2007,8,814,72676,"MI_DEQ_LWQA",2.3,4,"HU4_30",1,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"2635",3312,NA,NA,3,"2000-07-11",2000,7,711,72689,"MN_MPCA_CHEM_1999_2012",3.66,2,"HU4_54",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2636",3313,26,650,16.3,"1996-06-19",1996,6,619,72721,"MN_MPCA_CHEM",1.5,4,"HU4_29",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2637",3314,12,602,3.8,"2008-08-19",2008,8,819,72738,"MI_DEQ_LWQA",2.4,4,"HU4_37",1,FALSE,FALSE,NA,TRUE,FALSE,TRUE,NA
"2638",3315,17,NA,2.96,"1995-06-30",1995,6,630,72752,"WI_DNR_NUTRIENT",2.4384,3,"HU4_33",2,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2639",3316,130,1970,113,"1996-07-22",1996,7,722,72767,"MN_MPCA_CHEM",0.5,4,"HU4_25",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2640",3318,NA,NA,NA,"2001-06-17",NA,NA,NA,NA,NA,1.98,1,"HU4_28",1,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2641",3319,167,1806,29.23,"1995-08-15",1995,8,815,72811,"IN_chemistry",0.4,4,"HU4_41",1,TRUE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2642",3321,7,NA,NA,"1992-06-22",1992,6,622,72816,"WI_DNR_NUTRIENT",NA,1,"HU4_32",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2643",3322,NA,NA,NA,"1994-08-17",NA,NA,NA,NA,NA,3.81,1,"HU4_32",2,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"2644",3323,NA,NA,NA,"2011-06-16",2011,6,616,72827,"MN_MPCA_CHEM_1999_2012",NA,0,"HU4_26",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2645",3324,NA,NA,5,"2006-06-19",2006,6,619,72829,"MN_MPCA_CHEM_1999_2012",2.74,2,"HU4_54",1,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2646",3327,29,750,17.9,"1992-06-29",1992,6,629,72861,"MN_MPCA_CHEM",2.1,4,"HU4_28",1,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"2647",3329,20.9,448,6.6,"2006-07-17",2006,7,717,72866,"OH_ODW_CHEM",2.42,4,"HU4_41",3,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"2648",3331,NA,NA,3.3,"1999-06-16",1999,6,616,72871,"MN_MPCA_CHEM_1999_2012",2.59,2,"HU4_25",1,TRUE,FALSE,NA,FALSE,FALSE,TRUE,NA
"2649",3333,5,NA,1.16,"1993-08-19",1993,8,819,72944,"WI_DNR_NUTRIENT",3.81,3,"HU4_32",2,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"2650",3335,18,NA,13.1,"2005-09-03",2005,9,903,73055,"WI_DNR_NUTRIENT",2.0574,3,"HU4_33",2,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2651",3336,13,401,9.5,"2003-09-03",2003,9,903,73089,"MI_DEQ_LWQA",3,4,"HU4_24",2,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2652",3337,17,473,1.2,"2007-08-13",2007,8,813,73092,"MI_DEQ_LWQA",3,4,"HU4_30",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2653",3338,NA,NA,NA,"2005-08-03",NA,NA,NA,NA,NA,4.11,1,"HU4_26",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2654",3340,15,1220,6.9,"2010-08-18",2010,8,818,73103,"MI_DEQ_LWQA",4.3,4,"HU4_37",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2655",3341,4,178,1,"2007-08-14",2007,8,814,73107,"MI_DEQ_LWQA",2.6,4,"HU4_40",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2656",3342,NA,NA,NA,"1990-08-04",NA,NA,NA,NA,NA,1.83,1,"HU4_28",1,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"2657",3343,15,769,5.5,"2003-08-05",2003,8,805,73114,"MI_DEQ_LWQA",1.8,4,"HU4_30",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2658",3345,NA,NA,30.6,"2008-06-24",2008,6,624,73243,"MN_MPCA_CHEM_1999_2012",0.5,2,"HU4_53",1,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2659",3346,NA,NA,NA,"1990-09-03",NA,NA,NA,NA,NA,2.59,1,"HU4_26",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2660",3347,NA,1140,19.78,"2010-06-30",2010,6,630,73269,"MN_MPCA_CHEM_1999_2012",0.7,3,"HU4_25",1,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"2661",3348,NA,130,4.802366,"2006-08-17",2006,8,817,73276,"OH_MIAMI_CHEM",2.2,3,"HU4_48",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2662",3349,NA,NA,203,"1999-06-29",1999,6,629,73280,"MN_MPCA_CHEM_1999_2012",0.09,2,"HU4_25",1,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"2663",3350,38,935,13,"2008-08-14",2008,8,814,73293,"MI_DEQ_LWQA",1.8,4,"HU4_37",1,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"2664",3351,10,594,6.27,"1995-07-31",1995,7,731,73298,"IN_chemistry",3.4,4,"HU4_36",2,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
"2665",3353,NA,NA,7,"2010-06-27",2010,6,627,73312,"MN_MPCA_CHEM_1999_2012",1.68,2,"HU4_25",3,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"2666",3354,14,822,2.5,"2008-08-26",2008,8,826,73323,"MI_DEQ_LWQA",2.9,4,"HU4_37",1,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
